protid	isfwd
rev_ENSP00000362604	-1
rev_ENSP00000362608	-1
rev_ENSP00000362609	0
rev_ENSP00000362610	0
rev_ENSP00000362613	-1
rev_ENSP00000362616	-1
rev_ENSP00000362617	0
rev_ENSP00000362618	0
rev_ENSP00000362620	-1
rev_ENSP00000362621	-1
rev_ENSP00000362624	-1
rev_ENSP00000362625	-1
rev_ENSP00000362627	-1
rev_ENSP00000362629	0
rev_ENSP00000362630	-1
rev_ENSP00000362632	0
rev_ENSP00000362633	-1
rev_ENSP00000362634	-1
rev_ENSP00000362635	0
rev_ENSP00000362637	-1
rev_ENSP00000362638	-1
rev_ENSP00000362639	-1
rev_ENSP00000362640	-1
rev_ENSP00000362642	0
rev_ENSP00000362643	0
rev_ENSP00000362645	-1
rev_ENSP00000362646	0
rev_ENSP00000362647	0
rev_ENSP00000362648	-1
rev_ENSP00000362649	-1
rev_ENSP00000362650	-1
rev_ENSP00000362651	-1
rev_ENSP00000362652	0
rev_ENSP00000362653	0
rev_ENSP00000362655	0
rev_ENSP00000362656	-1
rev_ENSP00000362657	-1
rev_ENSP00000362658	0
rev_ENSP00000362659	0
rev_ENSP00000362660	-1
rev_ENSP00000362661	-1
rev_ENSP00000362662	0
rev_ENSP00000362663	0
rev_ENSP00000362664	-1
rev_ENSP00000362665	0
rev_ENSP00000362666	-1
rev_ENSP00000362667	-1
rev_ENSP00000362668	-1
rev_ENSP00000362669	-1
rev_ENSP00000362671	-1
rev_ENSP00000362672	0
rev_ENSP00000362674	-1
rev_ENSP00000362677	-1
rev_ENSP00000362680	0
rev_ENSP00000362682	0
rev_ENSP00000362684	0
rev_ENSP00000362685	0
rev_ENSP00000362686	-1
rev_ENSP00000362687	-1
rev_ENSP00000362688	-1
rev_ENSP00000362689	-1
rev_ENSP00000362690	0
rev_ENSP00000362691	0
rev_ENSP00000362695	-1
rev_ENSP00000362698	-1
rev_ENSP00000362702	-1
rev_ENSP00000362703	0
rev_ENSP00000362704	-1
rev_ENSP00000362705	-1
rev_ENSP00000362707	-1
rev_ENSP00000362708	-1
rev_ENSP00000362710	0
rev_ENSP00000362711	-1
rev_ENSP00000362712	0
rev_ENSP00000362713	0
rev_ENSP00000362716	0
rev_ENSP00000362717	0
rev_ENSP00000362718	0
rev_ENSP00000362719	0
rev_ENSP00000362720	0
rev_ENSP00000362721	0
rev_ENSP00000362722	-1
rev_ENSP00000362724	-1
rev_ENSP00000362725	-1
rev_ENSP00000362727	0
rev_ENSP00000362728	0
rev_ENSP00000362729	-1
rev_ENSP00000362730	0
rev_ENSP00000362732	-1
rev_ENSP00000362734	-1
rev_ENSP00000362735	-1
rev_ENSP00000362736	0
rev_ENSP00000362737	0
rev_ENSP00000362738	0
rev_ENSP00000362743	-1
rev_ENSP00000362744	0
rev_ENSP00000362746	0
rev_ENSP00000362747	0
rev_ENSP00000362748	-1
rev_ENSP00000362749	0
rev_ENSP00000362751	-1
rev_ENSP00000362752	0
rev_ENSP00000362756	0
rev_ENSP00000362758	-1
rev_ENSP00000362759	0
rev_ENSP00000362760	-1
rev_ENSP00000362761	-1
rev_ENSP00000362762	0
rev_ENSP00000362763	0
rev_ENSP00000362767	-1
rev_ENSP00000362768	-1
rev_ENSP00000362769	0
rev_ENSP00000362770	0
rev_ENSP00000362771	-1
rev_ENSP00000362772	0
rev_ENSP00000362773	0
rev_ENSP00000362774	0
rev_ENSP00000362775	0
rev_ENSP00000362776	0
rev_ENSP00000362777	-1
rev_ENSP00000362778	-1
rev_ENSP00000362779	-1
rev_ENSP00000362781	-1
rev_ENSP00000362784	0
rev_ENSP00000362788	-1
rev_ENSP00000362789	0
rev_ENSP00000362790	-1
rev_ENSP00000362791	-1
rev_ENSP00000362792	0
rev_ENSP00000362795	-1
rev_ENSP00000362797	-1
rev_ENSP00000362798	-1
rev_ENSP00000362799	0
rev_ENSP00000362800	0
rev_ENSP00000362802	-1
rev_ENSP00000362803	0
rev_ENSP00000362804	-1
rev_ENSP00000362805	-1
rev_ENSP00000362806	0
rev_ENSP00000362807	-1
rev_ENSP00000362809	-1
rev_ENSP00000362810	0
rev_ENSP00000362813	-1
rev_ENSP00000362814	-1
rev_ENSP00000362815	0
rev_ENSP00000362817	-1
rev_ENSP00000362819	-1
rev_ENSP00000362820	-1
rev_ENSP00000362824	0
rev_ENSP00000362825	-1
rev_ENSP00000362827	0
rev_ENSP00000362828	-1
rev_ENSP00000362829	0
rev_ENSP00000362832	0
rev_ENSP00000362833	-1
rev_ENSP00000362834	-1
rev_ENSP00000362835	0
rev_ENSP00000362836	-1
rev_ENSP00000362838	0
rev_ENSP00000362839	-1
rev_ENSP00000362840	0
rev_ENSP00000362841	-1
rev_ENSP00000362842	0
rev_ENSP00000362843	0
rev_ENSP00000362845	-1
rev_ENSP00000362846	-1
rev_ENSP00000362847	0
rev_ENSP00000362849	0
rev_ENSP00000362850	0
rev_ENSP00000362852	0
rev_ENSP00000362854	0
rev_ENSP00000362855	0
rev_ENSP00000362859	-1
rev_ENSP00000362860	0
rev_ENSP00000362863	-1
rev_ENSP00000362864	-1
rev_ENSP00000362865	0
rev_ENSP00000362866	-1
rev_ENSP00000362867	-1
rev_ENSP00000362869	-1
rev_ENSP00000362870	0
rev_ENSP00000362871	0
rev_ENSP00000362873	0
rev_ENSP00000362875	-1
rev_ENSP00000362878	0
rev_ENSP00000362880	0
rev_ENSP00000362881	-1
rev_ENSP00000362883	0
rev_ENSP00000362884	0
rev_ENSP00000362887	0
rev_ENSP00000362888	-1
rev_ENSP00000362889	0
rev_ENSP00000362894	-1
rev_ENSP00000362895	0
rev_ENSP00000362896	0
rev_ENSP00000362897	0
rev_ENSP00000362900	0
rev_ENSP00000362903	0
rev_ENSP00000362904	-1
rev_ENSP00000362906	0
rev_ENSP00000362909	0
rev_ENSP00000362911	0
rev_ENSP00000362912	-1
rev_ENSP00000362913	0
rev_ENSP00000362914	0
rev_ENSP00000362915	-1
rev_ENSP00000362918	0
rev_ENSP00000362921	-1
rev_ENSP00000362922	0
rev_ENSP00000362923	0
rev_ENSP00000362924	0
rev_ENSP00000362926	0
rev_ENSP00000362928	-1
rev_ENSP00000362929	-1
rev_ENSP00000362930	0
rev_ENSP00000362931	-1
rev_ENSP00000362932	0
rev_ENSP00000362933	-1
rev_ENSP00000362935	-1
rev_ENSP00000362936	0
rev_ENSP00000362937	0
rev_ENSP00000362938	0
rev_ENSP00000362939	-1
rev_ENSP00000362942	0
rev_ENSP00000362944	0
rev_ENSP00000362945	-1
rev_ENSP00000362946	-1
rev_ENSP00000362947	-1
rev_ENSP00000362948	0
rev_ENSP00000362950	0
rev_ENSP00000362951	0
rev_ENSP00000362953	-1
rev_ENSP00000362956	0
rev_ENSP00000362957	-1
rev_ENSP00000362958	0
rev_ENSP00000362959	-1
rev_ENSP00000362960	-1
rev_ENSP00000362962	0
rev_ENSP00000362963	-1
rev_ENSP00000362965	-1
rev_ENSP00000362967	0
rev_ENSP00000362968	0
rev_ENSP00000362970	-1
rev_ENSP00000362971	-1
rev_ENSP00000362972	0
rev_ENSP00000362973	-1
rev_ENSP00000362974	-1
rev_ENSP00000362975	-1
rev_ENSP00000362976	0
rev_ENSP00000362978	0
rev_ENSP00000362979	-1
rev_ENSP00000362980	-1
rev_ENSP00000362981	0
rev_ENSP00000362982	-1
rev_ENSP00000362983	0
rev_ENSP00000362985	-1
rev_ENSP00000362987	0
rev_ENSP00000362990	0
rev_ENSP00000362991	0
rev_ENSP00000362993	0
rev_ENSP00000362994	-1
rev_ENSP00000362995	-1
rev_ENSP00000362997	-1
rev_ENSP00000362998	0
rev_ENSP00000363001	-1
rev_ENSP00000363002	-1
rev_ENSP00000363003	-1
rev_ENSP00000363010	-1
rev_ENSP00000363011	-1
rev_ENSP00000363012	-1
rev_ENSP00000363014	0
rev_ENSP00000363015	0
rev_ENSP00000363016	-1
rev_ENSP00000363017	0
rev_ENSP00000363018	-1
rev_ENSP00000363019	0
rev_ENSP00000363021	0
rev_ENSP00000363023	-1
rev_ENSP00000363027	-1
rev_ENSP00000363030	0
rev_ENSP00000363031	0
rev_ENSP00000363034	0
rev_ENSP00000363035	-1
rev_ENSP00000363036	0
rev_ENSP00000363037	0
rev_ENSP00000363040	-1
rev_ENSP00000363041	0
rev_ENSP00000363042	-1
rev_ENSP00000363043	-1
rev_ENSP00000363045	0
rev_ENSP00000363046	0
rev_ENSP00000363051	0
rev_ENSP00000363052	0
rev_ENSP00000363054	-1
rev_ENSP00000363055	0
rev_ENSP00000363056	-1
rev_ENSP00000363057	-1
rev_ENSP00000363060	-1
rev_ENSP00000363061	0
rev_ENSP00000363062	0
rev_ENSP00000363064	-1
rev_ENSP00000363065	-1
rev_ENSP00000363066	0
rev_ENSP00000363067	-1
rev_ENSP00000363068	-1
rev_ENSP00000363071	0
rev_ENSP00000363074	0
rev_ENSP00000363075	-1
rev_ENSP00000363076	-1
rev_ENSP00000363077	-1
rev_ENSP00000363079	0
rev_ENSP00000363080	0
rev_ENSP00000363081	-1
rev_ENSP00000363083	-1
rev_ENSP00000363084	-1
rev_ENSP00000363085	-1
rev_ENSP00000363086	-1
rev_ENSP00000363087	-1
rev_ENSP00000363088	0
rev_ENSP00000363089	0
rev_ENSP00000363090	0
rev_ENSP00000363091	0
rev_ENSP00000363092	-1
rev_ENSP00000363093	-1
rev_ENSP00000363094	0
rev_ENSP00000363095	-1
rev_ENSP00000363096	0
rev_ENSP00000363097	0
rev_ENSP00000363098	0
rev_ENSP00000363100	-1
rev_ENSP00000363102	-1
rev_ENSP00000363103	-1
rev_ENSP00000363105	0
rev_ENSP00000363107	-1
rev_ENSP00000363108	0
rev_ENSP00000363109	0
rev_ENSP00000363110	0
rev_ENSP00000363112	-1
rev_ENSP00000363113	-1
rev_ENSP00000363115	0
rev_ENSP00000363116	0
rev_ENSP00000363117	0
rev_ENSP00000363118	-1
rev_ENSP00000363119	0
rev_ENSP00000363123	0
rev_ENSP00000363124	-1
rev_ENSP00000363128	-1
rev_ENSP00000363129	-1
rev_ENSP00000363130	0
rev_ENSP00000363133	-1
rev_ENSP00000363134	0
rev_ENSP00000363135	0
rev_ENSP00000363136	-1
rev_ENSP00000363137	0
rev_ENSP00000363138	0
rev_ENSP00000363139	0
rev_ENSP00000363140	0
rev_ENSP00000363141	0
rev_ENSP00000363142	0
rev_ENSP00000363148	-1
rev_ENSP00000363149	-1
rev_ENSP00000363150	0
rev_ENSP00000363152	0
rev_ENSP00000363155	-1
rev_ENSP00000363156	-1
rev_ENSP00000363157	-1
rev_ENSP00000363161	-1
rev_ENSP00000363162	-1
rev_ENSP00000363163	0
rev_ENSP00000363168	0
rev_ENSP00000363169	-1
rev_ENSP00000363170	0
rev_ENSP00000363172	-1
rev_ENSP00000363177	-1
rev_ENSP00000363178	-1
rev_ENSP00000363185	0
rev_ENSP00000363186	0
rev_ENSP00000363188	0
rev_ENSP00000363189	-1
rev_ENSP00000363190	0
rev_ENSP00000363191	-1
rev_ENSP00000363192	-1
rev_ENSP00000363193	0
rev_ENSP00000363195	0
rev_ENSP00000363197	0
rev_ENSP00000363198	0
rev_ENSP00000363199	0
rev_ENSP00000363200	-1
rev_ENSP00000363201	0
rev_ENSP00000363202	-1
rev_ENSP00000363205	-1
rev_ENSP00000363207	-1
rev_ENSP00000363208	-1
rev_ENSP00000363210	-1
rev_ENSP00000363211	0
rev_ENSP00000363215	0
rev_ENSP00000363216	0
rev_ENSP00000363217	-1
rev_ENSP00000363219	0
rev_ENSP00000363223	0
rev_ENSP00000363225	0
rev_ENSP00000363226	0
rev_ENSP00000363227	-1
rev_ENSP00000363228	-1
rev_ENSP00000363229	0
rev_ENSP00000363230	-1
rev_ENSP00000363232	0
rev_ENSP00000363236	0
rev_ENSP00000363239	0
rev_ENSP00000363241	-1
rev_ENSP00000363242	0
rev_ENSP00000363244	-1
rev_ENSP00000363246	0
rev_ENSP00000363248	0
rev_ENSP00000363249	0
rev_ENSP00000363250	-1
rev_ENSP00000363251	0
rev_ENSP00000363254	-1
rev_ENSP00000363255	-1
rev_ENSP00000363256	-1
rev_ENSP00000363257	-1
rev_ENSP00000363259	0
rev_ENSP00000363260	0
rev_ENSP00000363263	-1
rev_ENSP00000363264	-1
rev_ENSP00000363266	-1
rev_ENSP00000363267	0
rev_ENSP00000363268	-1
rev_ENSP00000363270	-1
rev_ENSP00000363275	0
rev_ENSP00000363276	-1
rev_ENSP00000363277	-1
rev_ENSP00000363278	0
rev_ENSP00000363279	-1
rev_ENSP00000363280	-1
rev_ENSP00000363281	-1
rev_ENSP00000363283	-1
rev_ENSP00000363284	0
rev_ENSP00000363285	0
rev_ENSP00000363286	0
rev_ENSP00000363287	-1
rev_ENSP00000363289	0
rev_ENSP00000363291	0
rev_ENSP00000363292	-1
rev_ENSP00000363294	0
rev_ENSP00000363295	0
rev_ENSP00000363296	-1
rev_ENSP00000363297	0
rev_ENSP00000363298	-1
rev_ENSP00000363300	-1
rev_ENSP00000363302	0
rev_ENSP00000363303	-1
rev_ENSP00000363304	-1
rev_ENSP00000363305	-1
rev_ENSP00000363306	-1
rev_ENSP00000363307	-1
rev_ENSP00000363308	-1
rev_ENSP00000363310	-1
rev_ENSP00000363313	-1
rev_ENSP00000363314	-1
rev_ENSP00000363315	-1
rev_ENSP00000363317	0
rev_ENSP00000363318	-1
rev_ENSP00000363319	0
rev_ENSP00000363320	0
rev_ENSP00000363322	-1
rev_ENSP00000363323	-1
rev_ENSP00000363327	0
rev_ENSP00000363329	0
rev_ENSP00000363330	-1
rev_ENSP00000363331	-1
rev_ENSP00000363332	-1
rev_ENSP00000363334	0
rev_ENSP00000363335	-1
rev_ENSP00000363337	-1
rev_ENSP00000363338	0
rev_ENSP00000363339	-1
rev_ENSP00000363340	-1
rev_ENSP00000363344	0
rev_ENSP00000363345	0
rev_ENSP00000363348	0
rev_ENSP00000363349	-1
rev_ENSP00000363350	0
rev_ENSP00000363351	-1
rev_ENSP00000363352	0
rev_ENSP00000363353	0
rev_ENSP00000363354	-1
rev_ENSP00000363355	-1
rev_ENSP00000363357	0
rev_ENSP00000363358	-1
rev_ENSP00000363360	0
rev_ENSP00000363361	0
rev_ENSP00000363362	-1
rev_ENSP00000363365	-1
rev_ENSP00000363369	0
rev_ENSP00000363371	-1
rev_ENSP00000363373	0
rev_ENSP00000363375	-1
rev_ENSP00000363376	-1
rev_ENSP00000363377	-1
rev_ENSP00000363381	0
rev_ENSP00000363382	-1
rev_ENSP00000363384	0
rev_ENSP00000363386	-1
rev_ENSP00000363387	-1
rev_ENSP00000363388	0
rev_ENSP00000363389	0
rev_ENSP00000363390	0
rev_ENSP00000363391	-1
rev_ENSP00000363392	-1
rev_ENSP00000363394	0
rev_ENSP00000363395	0
rev_ENSP00000363396	-1
rev_ENSP00000363397	-1
rev_ENSP00000363398	-1
rev_ENSP00000363400	-1
rev_ENSP00000363401	0
rev_ENSP00000363402	0
rev_ENSP00000363405	-1
rev_ENSP00000363409	-1
rev_ENSP00000363411	-1
rev_ENSP00000363412	0
rev_ENSP00000363414	-1
rev_ENSP00000363416	-1
rev_ENSP00000363417	-1
rev_ENSP00000363418	-1
rev_ENSP00000363419	-1
rev_ENSP00000363420	-1
rev_ENSP00000363421	-1
rev_ENSP00000363422	-1
rev_ENSP00000363425	-1
rev_ENSP00000363426	-1
rev_ENSP00000363427	-1
rev_ENSP00000363428	0
rev_ENSP00000363431	0
rev_ENSP00000363432	0
rev_ENSP00000363433	0
rev_ENSP00000363434	-1
rev_ENSP00000363435	0
rev_ENSP00000363436	0
rev_ENSP00000363439	0
rev_ENSP00000363440	0
rev_ENSP00000363441	-1
rev_ENSP00000363443	0
rev_ENSP00000363444	0
rev_ENSP00000363445	0
rev_ENSP00000363446	0
rev_ENSP00000363447	0
rev_ENSP00000363448	0
rev_ENSP00000363449	-1
rev_ENSP00000363450	-1
rev_ENSP00000363451	0
rev_ENSP00000363452	0
rev_ENSP00000363453	0
rev_ENSP00000363458	0
rev_ENSP00000363459	0
rev_ENSP00000363460	-1
rev_ENSP00000363462	-1
rev_ENSP00000363463	0
rev_ENSP00000363465	0
rev_ENSP00000363466	0
rev_ENSP00000363472	-1
rev_ENSP00000363475	-1
rev_ENSP00000363478	-1
rev_ENSP00000363479	0
rev_ENSP00000363480	0
rev_ENSP00000363482	0
rev_ENSP00000363486	0
rev_ENSP00000363489	-1
rev_ENSP00000363490	-1
rev_ENSP00000363491	0
rev_ENSP00000363492	-1
rev_ENSP00000363494	0
rev_ENSP00000363495	0
rev_ENSP00000363496	0
rev_ENSP00000363497	0
rev_ENSP00000363499	0
rev_ENSP00000363500	-1
rev_ENSP00000363501	-1
rev_ENSP00000363503	0
rev_ENSP00000363504	0
rev_ENSP00000363505	-1
rev_ENSP00000363506	0
rev_ENSP00000363509	0
rev_ENSP00000363510	-1
rev_ENSP00000363512	-1
rev_ENSP00000363513	0
rev_ENSP00000363514	0
rev_ENSP00000363515	0
rev_ENSP00000363516	-1
rev_ENSP00000363518	0
rev_ENSP00000363520	0
rev_ENSP00000363522	-1
rev_ENSP00000363524	-1
rev_ENSP00000363525	-1
rev_ENSP00000363529	0
rev_ENSP00000363530	0
rev_ENSP00000363532	0
rev_ENSP00000363533	0
rev_ENSP00000363535	-1
rev_ENSP00000363536	-1
rev_ENSP00000363537	-1
rev_ENSP00000363538	0
rev_ENSP00000363539	-1
rev_ENSP00000363540	-1
rev_ENSP00000363542	0
rev_ENSP00000363545	-1
rev_ENSP00000363548	-1
rev_ENSP00000363550	0
rev_ENSP00000363551	-1
rev_ENSP00000363552	0
rev_ENSP00000363553	-1
rev_ENSP00000363554	0
rev_ENSP00000363556	-1
rev_ENSP00000363557	-1
rev_ENSP00000363558	0
rev_ENSP00000363559	-1
rev_ENSP00000363560	-1
rev_ENSP00000363561	0
rev_ENSP00000363562	-1
rev_ENSP00000363563	0
rev_ENSP00000363564	0
rev_ENSP00000363565	0
rev_ENSP00000363566	0
rev_ENSP00000363569	-1
rev_ENSP00000363570	0
rev_ENSP00000363571	0
rev_ENSP00000363573	0
rev_ENSP00000363574	0
rev_ENSP00000363575	0
rev_ENSP00000363576	0
rev_ENSP00000363577	-1
rev_ENSP00000363578	-1
rev_ENSP00000363579	0
rev_ENSP00000363581	0
rev_ENSP00000363582	-1
rev_ENSP00000363583	0
rev_ENSP00000363584	0
rev_ENSP00000363585	0
rev_ENSP00000363587	0
rev_ENSP00000363588	0
rev_ENSP00000363590	0
rev_ENSP00000363591	-1
rev_ENSP00000363592	-1
rev_ENSP00000363593	0
rev_ENSP00000363596	0
rev_ENSP00000363597	0
rev_ENSP00000363599	-1
rev_ENSP00000363601	-1
rev_ENSP00000363602	-1
rev_ENSP00000363603	-1
rev_ENSP00000363604	-1
rev_ENSP00000363605	-1
rev_ENSP00000363607	0
rev_ENSP00000363608	-1
rev_ENSP00000363611	0
rev_ENSP00000363612	0
rev_ENSP00000363613	-1
rev_ENSP00000363614	0
rev_ENSP00000363615	0
rev_ENSP00000363616	0
rev_ENSP00000363617	-1
rev_ENSP00000363619	0
rev_ENSP00000363620	-1
rev_ENSP00000363621	-1
rev_ENSP00000363622	-1
rev_ENSP00000363624	-1
rev_ENSP00000363625	-1
rev_ENSP00000363626	-1
rev_ENSP00000363627	0
rev_ENSP00000363629	-1
rev_ENSP00000363630	0
rev_ENSP00000363631	0
rev_ENSP00000363634	0
rev_ENSP00000363635	-1
rev_ENSP00000363636	0
rev_ENSP00000363638	-1
rev_ENSP00000363639	0
rev_ENSP00000363640	0
rev_ENSP00000363641	0
rev_ENSP00000363642	0
rev_ENSP00000363643	-1
rev_ENSP00000363645	-1
rev_ENSP00000363647	-1
rev_ENSP00000363648	0
rev_ENSP00000363649	0
rev_ENSP00000363654	-1
rev_ENSP00000363656	0
rev_ENSP00000363661	-1
rev_ENSP00000363667	0
rev_ENSP00000363668	0
rev_ENSP00000363676	-1
rev_ENSP00000363679	-1
rev_ENSP00000363680	-1
rev_ENSP00000363681	-1
rev_ENSP00000363683	-1
rev_ENSP00000363685	0
rev_ENSP00000363689	-1
rev_ENSP00000363694	0
rev_ENSP00000363696	0
rev_ENSP00000363699	0
rev_ENSP00000363700	0
rev_ENSP00000363702	0
rev_ENSP00000363707	-1
rev_ENSP00000363708	0
rev_ENSP00000363709	0
rev_ENSP00000363711	-1
rev_ENSP00000363712	-1
rev_ENSP00000363714	0
rev_ENSP00000363715	-1
rev_ENSP00000363721	0
rev_ENSP00000363722	-1
rev_ENSP00000363723	0
rev_ENSP00000363725	-1
rev_ENSP00000363726	0
rev_ENSP00000363727	0
rev_ENSP00000363729	0
rev_ENSP00000363733	-1
rev_ENSP00000363734	-1
rev_ENSP00000363735	-1
rev_ENSP00000363736	-1
rev_ENSP00000363737	-1
rev_ENSP00000363738	0
rev_ENSP00000363739	0
rev_ENSP00000363741	-1
rev_ENSP00000363745	0
rev_ENSP00000363746	-1
rev_ENSP00000363747	-1
rev_ENSP00000363748	0
rev_ENSP00000363751	-1
rev_ENSP00000363752	0
rev_ENSP00000363753	-1
rev_ENSP00000363754	-1
rev_ENSP00000363755	-1
rev_ENSP00000363758	-1
rev_ENSP00000363761	0
rev_ENSP00000363763	0
rev_ENSP00000363764	0
rev_ENSP00000363768	-1
rev_ENSP00000363770	0
rev_ENSP00000363771	-1
rev_ENSP00000363772	0
rev_ENSP00000363773	-1
rev_ENSP00000363775	-1
rev_ENSP00000363778	0
rev_ENSP00000363779	0
rev_ENSP00000363780	0
rev_ENSP00000363781	0
rev_ENSP00000363782	0
rev_ENSP00000363786	-1
rev_ENSP00000363787	-1
rev_ENSP00000363792	0
rev_ENSP00000363793	0
rev_ENSP00000363794	0
rev_ENSP00000363795	0
rev_ENSP00000363798	-1
rev_ENSP00000363799	-1
rev_ENSP00000363804	0
rev_ENSP00000363805	0
rev_ENSP00000363807	-1
rev_ENSP00000363808	-1
rev_ENSP00000363809	-1
rev_ENSP00000363810	-1
rev_ENSP00000363811	0
rev_ENSP00000363812	0
rev_ENSP00000363817	0
rev_ENSP00000363818	-1
rev_ENSP00000363820	0
rev_ENSP00000363822	-1
rev_ENSP00000363824	-1
rev_ENSP00000363825	0
rev_ENSP00000363826	0
rev_ENSP00000363827	0
rev_ENSP00000363832	0
rev_ENSP00000363836	0
rev_ENSP00000363837	-1
rev_ENSP00000363838	-1
rev_ENSP00000363839	0
rev_ENSP00000363840	-1
rev_ENSP00000363842	0
rev_ENSP00000363844	0
rev_ENSP00000363845	0
rev_ENSP00000363846	0
rev_ENSP00000363848	-1
rev_ENSP00000363851	0
rev_ENSP00000363852	-1
rev_ENSP00000363853	0
rev_ENSP00000363854	-1
rev_ENSP00000363855	-1
rev_ENSP00000363856	-1
rev_ENSP00000363858	-1
rev_ENSP00000363859	0
rev_ENSP00000363860	0
rev_ENSP00000363862	0
rev_ENSP00000363864	0
rev_ENSP00000363865	-1
rev_ENSP00000363866	-1
rev_ENSP00000363868	-1
rev_ENSP00000363869	0
rev_ENSP00000363870	-1
rev_ENSP00000363873	-1
rev_ENSP00000363874	-1
rev_ENSP00000363878	0
rev_ENSP00000363879	0
rev_ENSP00000363880	-1
rev_ENSP00000363881	0
rev_ENSP00000363883	-1
rev_ENSP00000363884	-1
rev_ENSP00000363886	-1
rev_ENSP00000363889	-1
rev_ENSP00000363890	-1
rev_ENSP00000363891	-1
rev_ENSP00000363893	-1
rev_ENSP00000363894	0
rev_ENSP00000363895	-1
rev_ENSP00000363897	0
rev_ENSP00000363899	-1
rev_ENSP00000363900	-1
rev_ENSP00000363901	-1
rev_ENSP00000363905	-1
rev_ENSP00000363908	-1
rev_ENSP00000363910	0
rev_ENSP00000363911	0
rev_ENSP00000363913	0
rev_ENSP00000363914	-1
rev_ENSP00000363916	-1
rev_ENSP00000363918	-1
rev_ENSP00000363919	0
rev_ENSP00000363920	-1
rev_ENSP00000363921	0
rev_ENSP00000363922	0
rev_ENSP00000363923	0
rev_ENSP00000363924	-1
rev_ENSP00000363925	-1
rev_ENSP00000363926	0
rev_ENSP00000363929	-1
rev_ENSP00000363934	0
rev_ENSP00000363937	-1
rev_ENSP00000363939	-1
rev_ENSP00000363940	-1
rev_ENSP00000363941	-1
rev_ENSP00000363942	0
rev_ENSP00000363943	-1
rev_ENSP00000363944	0
rev_ENSP00000363946	0
rev_ENSP00000363947	-1
rev_ENSP00000363949	0
rev_ENSP00000363951	0
rev_ENSP00000363952	-1
rev_ENSP00000363953	0
rev_ENSP00000363954	-1
rev_ENSP00000363955	-1
rev_ENSP00000363956	0
rev_ENSP00000363958	-1
rev_ENSP00000363959	-1
rev_ENSP00000363961	0
rev_ENSP00000363962	-1
rev_ENSP00000363963	-1
rev_ENSP00000363964	-1
rev_ENSP00000363965	0
rev_ENSP00000363970	-1
rev_ENSP00000363971	-1
rev_ENSP00000363972	0
rev_ENSP00000363973	-1
rev_ENSP00000363976	-1
rev_ENSP00000363979	0
rev_ENSP00000363980	0
rev_ENSP00000363981	-1
rev_ENSP00000363984	0
rev_ENSP00000363985	0
rev_ENSP00000363986	0
rev_ENSP00000363988	0
rev_ENSP00000363993	0
rev_ENSP00000363995	0
rev_ENSP00000363998	0
rev_ENSP00000363999	0
rev_ENSP00000364000	-1
rev_ENSP00000364001	-1
rev_ENSP00000364003	0
rev_ENSP00000364004	-1
rev_ENSP00000364005	-1
rev_ENSP00000364006	-1
rev_ENSP00000364008	0
rev_ENSP00000364009	-1
rev_ENSP00000364010	-1
rev_ENSP00000364011	-1
rev_ENSP00000364012	0
rev_ENSP00000364013	-1
rev_ENSP00000364015	-1
rev_ENSP00000364016	-1
rev_ENSP00000364018	0
rev_ENSP00000364020	0
rev_ENSP00000364021	-1
rev_ENSP00000364023	-1
rev_ENSP00000364028	-1
rev_ENSP00000364032	-1
rev_ENSP00000364034	0
rev_ENSP00000364035	0
rev_ENSP00000364037	0
rev_ENSP00000364041	-1
rev_ENSP00000364042	0
rev_ENSP00000364043	0
rev_ENSP00000364045	0
rev_ENSP00000364047	-1
rev_ENSP00000364050	0
rev_ENSP00000364054	-1
rev_ENSP00000364056	-1
rev_ENSP00000364062	-1
rev_ENSP00000364063	0
rev_ENSP00000364066	0
rev_ENSP00000364069	0
rev_ENSP00000364071	-1
rev_ENSP00000364073	-1
rev_ENSP00000364076	-1
rev_ENSP00000364077	-1
rev_ENSP00000364080	-1
rev_ENSP00000364081	0
rev_ENSP00000364083	0
rev_ENSP00000364084	0
rev_ENSP00000364086	-1
rev_ENSP00000364087	0
rev_ENSP00000364089	-1
rev_ENSP00000364090	0
rev_ENSP00000364092	-1
rev_ENSP00000364093	-1
rev_ENSP00000364094	-1
rev_ENSP00000364097	0
rev_ENSP00000364099	0
rev_ENSP00000364101	-1
rev_ENSP00000364102	-1
rev_ENSP00000364104	0
rev_ENSP00000364106	-1
rev_ENSP00000364107	-1
rev_ENSP00000364108	-1
rev_ENSP00000364109	0
rev_ENSP00000364110	0
rev_ENSP00000364113	0
rev_ENSP00000364114	0
rev_ENSP00000364115	0
rev_ENSP00000364118	-1
rev_ENSP00000364119	-1
rev_ENSP00000364121	0
rev_ENSP00000364122	-1
rev_ENSP00000364126	0
rev_ENSP00000364129	0
rev_ENSP00000364131	0
rev_ENSP00000364132	-1
rev_ENSP00000364133	-1
rev_ENSP00000364134	-1
rev_ENSP00000364139	0
rev_ENSP00000364140	0
rev_ENSP00000364141	-1
rev_ENSP00000364142	0
rev_ENSP00000364143	-1
rev_ENSP00000364144	0
rev_ENSP00000364145	0
rev_ENSP00000364146	0
rev_ENSP00000364150	-1
rev_ENSP00000364152	-1
rev_ENSP00000364155	0
rev_ENSP00000364158	0
rev_ENSP00000364159	0
rev_ENSP00000364162	0
rev_ENSP00000364163	-1
